last_name,first_name,title,description,genre,no_of_times_rented
DUKAKIS,BURT,"TRUMAN CRAZY","A Thrilling Epistle of a Moose And a Boy who must Meet a Database Administrator in A Monastery",Action,23
DUKAKIS,BURT,"MENAGERIE RUSHMORE","A Unbelieveable Panorama of a Composer And a Butler who must Overcome a Database Administrator in The First Manned Space Station",Animation,7
DUKAKIS,BURT,"DOUBLE WRATH","A Thoughtful Yarn of a Womanizer And a Dog who must Challenge a Madman in The Gulf of Mexico",Animation,25
DUKAKIS,BURT,"JERK PAYCHECK","A Touching Character Study of a Pastry Chef And a Database Administrator who must Reach a A Shark in Ancient Japan",Classics,20
DUKAKIS,BURT,"RIGHT CRANES","A Fateful Character Study of a Boat And a Cat who must Find a Database Administrator in A Jet Boat",Classics,10
DUKAKIS,BURT,"HEAVEN FREEDOM","A Intrepid Story of a Butler And a Car who must Vanquish a Man in New Orleans",Comedy,18
DUKAKIS,BURT,"INTOLERABLE INTENTIONS","A Awe-Inspiring Story of a Monkey And a Pastry Chef who must Succumb a Womanizer in A MySQL Convention",Documentary,9
DUKAKIS,BURT,"HOMEWARD CIDER","A Taut Reflection of a Astronaut And a Squirrel who must Fight a Squirrel in A Manhattan Penthouse",Documentary,16
DUKAKIS,BURT,"DINOSAUR SECRETARY","A Action-Packed Drama of a Feminist And a Girl who must Reach a Robot in The Canadian Rockies",Family,20
DUKAKIS,BURT,"RANGE MOONWALKER","A Insightful Documentary of a Hunter And a Dentist who must Confront a Crocodile in A Baloon",Family,27
DUKAKIS,BURT,"KING EVOLUTION","A Action-Packed Tale of a Boy And a Lumberjack who must Chase a Madman in A Baloon",Family,9
DUKAKIS,BURT,"ALIEN CENTER","A Brilliant Drama of a Cat And a Mad Scientist who must Battle a Feminist in A MySQL Convention",Foreign,22
DUKAKIS,BURT,"KANE EXORCIST","A Epic Documentary of a Composer And a Robot who must Overcome a Car in Berlin",Foreign,14
DUKAKIS,BURT,"GREEK EVERYONE","A Stunning Display of a Butler And a Teacher who must Confront a A Shark in The First Manned Space Station",Foreign,17
DUKAKIS,BURT,"WANDA CHAMBER","A Insightful Drama of a A Shark And a Pioneer who must Find a Womanizer in The Outback",Games,16
DUKAKIS,BURT,"GRINCH MASSAGE","A Intrepid Display of a Madman And a Feminist who must Pursue a Pioneer in The First Manned Space Station",Games,14
DUKAKIS,BURT,"GUN BONNIE","A Boring Display of a Sumo Wrestler And a Husband who must Build a Waitress in The Gulf of Mexico",Games,25
DUKAKIS,BURT,"MOTIONS DETAILS","A Awe-Inspiring Reflection of a Dog And a Student who must Kill a Car in An Abandoned Fun House",Horror,16
DUKAKIS,BURT,"REAP UNFAITHFUL","A Thrilling Epistle of a Composer And a Sumo Wrestler who must Challenge a Mad Cow in A MySQL Convention",Horror,16
DUKAKIS,BURT,"HOME PITY","A Touching Panorama of a Man And a Secret Agent who must Challenge a Teacher in A MySQL Convention",Music,14
DUKAKIS,BURT,"ENDING CROWDS","A Unbelieveable Display of a Dentist And a Madman who must Vanquish a Squirrel in Berlin",New,11
DUKAKIS,BURT,"MONEY HAROLD","A Touching Tale of a Explorer And a Boat who must Defeat a Robot in Australia",New,20
DUKAKIS,BURT,"RANDOM GO","A Fateful Drama of a Frisbee And a Student who must Confront a Cat in A Shark Tank",Sci-Fi,9
DUKAKIS,BURT,"BLINDNESS GUN","A Touching Drama of a Robot And a Dentist who must Meet a Hunter in A Jet Boat",Sci-Fi,14
DUKAKIS,BURT,"GUYS FALCON","A Boring Story of a Woman And a Feminist who must Redeem a Squirrel in A U-Boat",Sci-Fi,9
DUKAKIS,BURT,"IMAGE PRINCESS","A Lacklusture Panorama of a Secret Agent And a Crocodile who must Discover a Madman in The Canadian Rockies",Sports,14
DUKAKIS,BURT,"TALENTED HOMICIDE","A Lacklusture Panorama of a Dentist And a Forensic Psychologist who must Outrace a Pioneer in A U-Boat",Sports,29
DUKAKIS,BURT,"VALENTINE VANISHING","A Thrilling Display of a Husband And a Butler who must Reach a Pastry Chef in California",Travel,12
DUKAKIS,ROCK,"CADDYSHACK JEDI","A Awe-Inspiring Epistle of a Woman And a Madman who must Fight a Robot in Soviet Georgia",Action,16
DUKAKIS,ROCK,"STORM HAPPINESS","A Insightful Drama of a Feminist And a A Shark who must Vanquish a Boat in A Shark Tank",Animation,29
DUKAKIS,ROCK,"DESIRE ALIEN","A Fast-Paced Tale of a Dog And a Forensic Psychologist who must Meet a Astronaut in The First Manned Space Station",Animation,8
DUKAKIS,ROCK,"SNATCHERS MONTEZUMA","A Boring Epistle of a Sumo Wrestler And a Woman who must Escape a Man in The Canadian Rockies",Classics,9
DUKAKIS,ROCK,"LONELY ELEPHANT","A Intrepid Story of a Student And a Dog who must Challenge a Explorer in Soviet Georgia",Comedy,15
DUKAKIS,ROCK,"SEARCHERS WAIT","A Fast-Paced Tale of a Car And a Mad Scientist who must Kill a Womanizer in Ancient Japan",Comedy,14
DUKAKIS,ROCK,"UNITED PILOT","A Fast-Paced Reflection of a Cat And a Mad Cow who must Fight a Car in The Sahara Desert",Documentary,17
DUKAKIS,ROCK,"DANCING FEVER","A Stunning Story of a Explorer And a Forensic Psychologist who must Face a Crocodile in A Shark Tank",Documentary,27
DUKAKIS,ROCK,"HEAVYWEIGHTS BEAST","A Unbelieveable Story of a Composer And a Dog who must Overcome a Womanizer in An Abandoned Amusement Park",Documentary,23
DUKAKIS,ROCK,"ACADEMY DINOSAUR","A Epic Drama of a Feminist And a Mad Scientist who must Battle a Teacher in The Canadian Rockies",Documentary,23
DUKAKIS,ROCK,"HANGING DEEP","A Action-Packed Yarn of a Boat And a Crocodile who must Build a Monkey in Berlin",Drama,19
DUKAKIS,ROCK,"CHITTY LOCK","A Boring Epistle of a Boat And a Database Administrator who must Kill a Sumo Wrestler in The First Manned Space Station",Drama,8
DUKAKIS,ROCK,"PATHS CONTROL","A Astounding Documentary of a Butler And a Cat who must Find a Frisbee in Ancient China",Drama,10
DUKAKIS,ROCK,"MAUDE MOD","A Beautiful Documentary of a Forensic Psychologist And a Cat who must Reach a Astronaut in Nigeria",Foreign,8
DUKAKIS,ROCK,"FICTION CHRISTMAS","A Emotional Yarn of a A Shark And a Student who must Battle a Robot in An Abandoned Mine Shaft",Foreign,19
DUKAKIS,ROCK,"SCISSORHANDS SLUMS","A Awe-Inspiring Drama of a Girl And a Technical Writer who must Meet a Feminist in The Canadian Rockies",Foreign,15
DUKAKIS,ROCK,"LADY STAGE","A Beautiful Character Study of a Woman And a Man who must Pursue a Explorer in A U-Boat",Horror,17
DUKAKIS,ROCK,"MONTEREY LABYRINTH","A Awe-Inspiring Drama of a Monkey And a Composer who must Escape a Feminist in A U-Boat",Horror,13
DUKAKIS,ROCK,"BALLOON HOMEWARD","A Insightful Panorama of a Forensic Psychologist And a Mad Cow who must Build a Mad Scientist in The First Manned Space Station",Music,23
DUKAKIS,ROCK,"EVE RESURRECTION","A Awe-Inspiring Yarn of a Pastry Chef And a Database Administrator who must Challenge a Teacher in A Baloon",New,7
DUKAKIS,ROCK,"FRISCO FORREST","A Beautiful Documentary of a Woman And a Pioneer who must Pursue a Mad Scientist in A Shark Tank",Sci-Fi,9
DUKAKIS,ROCK,"ALADDIN CALENDAR","A Action-Packed Tale of a Man And a Lumberjack who must Reach a Feminist in Ancient China",Sports,23
DUKAKIS,ROCK,"FLATLINERS KILLER","A Taut Display of a Secret Agent And a Waitress who must Sink a Robot in An Abandoned Mine Shaft",Sports,22
DUKAKIS,ROCK,"SEABISCUIT PUNK","A Insightful Saga of a Man And a Forensic Psychologist who must Discover a Mad Cow in A MySQL Convention",Sports,26
DUKAKIS,ROCK,"LESSON CLEOPATRA","A Emotional Display of a Man And a Explorer who must Build a Boy in A Manhattan Penthouse",Sports,7
DUKAKIS,ROCK,"MUMMY CREATURES","A Fateful Character Study of a Crocodile And a Monkey who must Meet a Dentist in Australia",Sports,16
DUKAKIS,ROCK,"BUBBLE GROSSE","A Awe-Inspiring Panorama of a Crocodile And a Moose who must Confront a Girl in A Baloon",Sports,6
DUKAKIS,ROCK,"WORKING MICROCOSMOS","A Stunning Epistle of a Dentist And a Dog who must Kill a Madman in Ancient China",Travel,25
DUKAKIS,ROCK,"WORKER TARZAN","A Action-Packed Yarn of a Secret Agent And a Technical Writer who must Battle a Sumo Wrestler in The First Manned Space Station",Travel,15
DUNST,GROUCHO,"DEVIL DESIRE","A Beautiful Reflection of a Monkey And a Dentist who must Face a Database Administrator in Ancient Japan",Action,15
DUNST,GROUCHO,"PARK CITIZEN","A Taut Epistle of a Sumo Wrestler And a Girl who must Face a Husband in Ancient Japan",Action,8
DUNST,GROUCHO,"CASUALTIES ENCINO","A Insightful Yarn of a A Shark And a Pastry Chef who must Face a Boy in A Monastery",Action,9
DUNST,GROUCHO,"CROW GREASE","A Awe-Inspiring Documentary of a Woman And a Husband who must Sink a Database Administrator in The First Manned Space Station",Action,12
DUNST,GROUCHO,"DONNIE ALLEY","A Awe-Inspiring Tale of a Butler And a Frisbee who must Vanquish a Teacher in Ancient Japan",Animation,14
DUNST,GROUCHO,"LABYRINTH LEAGUE","A Awe-Inspiring Saga of a Composer And a Frisbee who must Succumb a Pioneer in The Sahara Desert",Children,15
DUNST,GROUCHO,"IRON MOON","A Fast-Paced Documentary of a Mad Cow And a Boy who must Pursue a Dentist in A Baloon",Classics,11
DUNST,GROUCHO,"COLOR PHILADELPHIA","A Thoughtful Panorama of a Car And a Crocodile who must Sink a Monkey in The Sahara Desert",Classics,24
DUNST,GROUCHO,"GOLD RIVER","A Taut Documentary of a Database Administrator And a Waitress who must Reach a Mad Scientist in A Baloon Factory",Comedy,14
DUNST,GROUCHO,"SUBMARINE BED","A Amazing Display of a Car And a Monkey who must Fight a Teacher in Soviet Georgia",Comedy,15
DUNST,GROUCHO,"INDEPENDENCE HOTEL","A Thrilling Tale of a Technical Writer And a Boy who must Face a Pioneer in A Monastery",Documentary,19
DUNST,GROUCHO,"POCUS PULP","A Intrepid Yarn of a Frisbee And a Dog who must Build a Astronaut in A Baloon Factory",Documentary,26
DUNST,GROUCHO,"MOB DUFFEL","A Unbelieveable Documentary of a Frisbee And a Boat who must Meet a Boy in The Canadian Rockies",Drama,12
DUNST,GROUCHO,"HUNCHBACK IMPOSSIBLE","A Touching Yarn of a Frisbee And a Dentist who must Fight a Composer in Ancient Japan",Drama,20
DUNST,GROUCHO,"DALMATIONS SWEDEN","A Emotional Epistle of a Moose And a Hunter who must Overcome a Robot in A Manhattan Penthouse",Drama,20
DUNST,GROUCHO,"GABLES METROPOLIS","A Fateful Display of a Cat And a Pioneer who must Challenge a Pastry Chef in A Baloon Factory",Family,19
DUNST,GROUCHO,"BLUES INSTINCT","A Insightful Documentary of a Boat And a Composer who must Meet a Forensic Psychologist in An Abandoned Fun House",Family,21
DUNST,GROUCHO,"OPPOSITE NECKLACE","A Fateful Epistle of a Crocodile And a Moose who must Kill a Explorer in Nigeria",Family,13
DUNST,GROUCHO,"SUNSET RACER","A Awe-Inspiring Reflection of a Astronaut And a A Shark who must Defeat a Forensic Psychologist in California",Family,8
DUNST,GROUCHO,"SENSIBILITY REAR","A Emotional Tale of a Robot And a Sumo Wrestler who must Redeem a Pastry Chef in A Baloon Factory",Family,10
DUNST,GROUCHO,"MAUDE MOD","A Beautiful Documentary of a Forensic Psychologist And a Cat who must Reach a Astronaut in Nigeria",Foreign,8
DUNST,GROUCHO,"KISS GLORY","A Lacklusture Reflection of a Girl And a Husband who must Find a Robot in The Canadian Rockies",Foreign,22
DUNST,GROUCHO,"HAPPINESS UNITED","A Action-Packed Panorama of a Husband And a Feminist who must Meet a Forensic Psychologist in Ancient Japan",Foreign,6
DUNST,GROUCHO,"CREATURES SHAKESPEARE","A Emotional Drama of a Womanizer And a Squirrel who must Vanquish a Crocodile in Ancient India",Games,16
DUNST,GROUCHO,"VANILLA DAY","A Fast-Paced Saga of a Girl And a Forensic Psychologist who must Redeem a Girl in Nigeria",Games,9
DUNST,GROUCHO,"PANKY SUBMARINE","A Touching Documentary of a Dentist And a Sumo Wrestler who must Overcome a Boy in The Gulf of Mexico",Games,15
DUNST,GROUCHO,"TEMPLE ATTRACTION","A Action-Packed Saga of a Forensic Psychologist And a Woman who must Battle a Womanizer in Soviet Georgia",Horror,12
DUNST,GROUCHO,"RUNNER MADIGAN","A Thoughtful Documentary of a Crocodile And a Robot who must Outrace a Womanizer in The Outback",Music,8
DUNST,GROUCHO,"PHANTOM GLORY","A Beautiful Documentary of a Astronaut And a Crocodile who must Discover a Madman in A Monastery",New,6
DUNST,GROUCHO,"CHAPLIN LICENSE","A Boring Drama of a Dog And a Forensic Psychologist who must Outrace a Explorer in Ancient India",New,8
DUNST,GROUCHO,"MARRIED GO","A Fanciful Story of a Womanizer And a Dog who must Face a Forensic Psychologist in The Sahara Desert",Sci-Fi,30
DUNST,GROUCHO,"ATTACKS HATE","A Fast-Paced Panorama of a Technical Writer And a Mad Scientist who must Find a Feminist in An Abandoned Mine Shaft",Sci-Fi,16
DUNST,GROUCHO,"SATISFACTION CONFIDENTIAL","A Lacklusture Yarn of a Dentist And a Butler who must Meet a Secret Agent in Ancient China",Sports,17
DUNST,GROUCHO,"TOMATOES HELLFIGHTERS","A Thoughtful Epistle of a Madman And a Astronaut who must Overcome a Monkey in A Shark Tank",Travel,14
FAWCETT,BOB,"DARN FORRESTER","A Fateful Story of a A Shark And a Explorer who must Succumb a Technical Writer in A Jet Boat",Action,18
FAWCETT,BOB,"LAWLESS VISION","A Insightful Yarn of a Boy And a Sumo Wrestler who must Outgun a Car in The Outback",Animation,17
FAWCETT,BOB,"OSCAR GOLD","A Insightful Tale of a Database Administrator And a Dog who must Face a Madman in Soviet Georgia",Animation,25
FAWCETT,BOB,"DARES PLUTO","A Fateful Story of a Robot And a Dentist who must Defeat a Astronaut in New Orleans",Animation,9
FAWCETT,BOB,"CIRCUS YOUTH","A Thoughtful Drama of a Pastry Chef And a Dentist who must Pursue a Girl in A Baloon",Children,15
FAWCETT,BOB,"DYNAMITE TARZAN","A Intrepid Documentary of a Forensic Psychologist And a Mad Scientist who must Face a Explorer in A U-Boat",Classics,25
FAWCETT,BOB,"CONTROL ANTHEM","A Fateful Documentary of a Robot And a Student who must Battle a Cat in A Monastery",Comedy,7
FAWCETT,BOB,"SADDLE ANTITRUST","A Stunning Epistle of a Feminist And a A Shark who must Battle a Woman in An Abandoned Fun House",Comedy,14
FAWCETT,BOB,"PELICAN COMFORTS","A Epic Documentary of a Boy And a Monkey who must Pursue a Astronaut in Berlin",Documentary,26
FAWCETT,BOB,"ADAPTATION HOLES","A Astounding Reflection of a Lumberjack And a Car who must Sink a Lumberjack in A Baloon Factory",Documentary,12
FAWCETT,BOB,"JACKET FRISCO","A Insightful Reflection of a Womanizer And a Husband who must Conquer a Pastry Chef in A Baloon",Drama,18
FAWCETT,BOB,"SCORPION APOLLO","A Awe-Inspiring Documentary of a Technical Writer And a Husband who must Meet a Monkey in An Abandoned Fun House",Drama,23
FAWCETT,BOB,"HOMICIDE PEACH","A Astounding Documentary of a Hunter And a Boy who must Confront a Boy in A MySQL Convention",Family,22
FAWCETT,BOB,"ACE GOLDFINGER","A Astounding Epistle of a Database Administrator And a Explorer who must Find a Car in Ancient China",Horror,7
FAWCETT,BOB,"TAXI KICK","A Amazing Epistle of a Girl And a Woman who must Outrace a Waitress in Soviet Georgia",Music,17
FAWCETT,BOB,"PERSONAL LADYBUGS","A Epic Saga of a Hunter And a Technical Writer who must Conquer a Cat in Ancient Japan",Music,14
FAWCETT,BOB,"RUNNER MADIGAN","A Thoughtful Documentary of a Crocodile And a Robot who must Outrace a Womanizer in The Outback",Music,8
FAWCETT,BOB,"RUN PACIFIC","A Touching Tale of a Cat And a Pastry Chef who must Conquer a Pastry Chef in A MySQL Convention",New,10
FAWCETT,BOB,"JUMANJI BLADE","A Intrepid Yarn of a Husband And a Womanizer who must Pursue a Mad Scientist in New Orleans",New,8
FAWCETT,BOB,"RAGING AIRPLANE","A Astounding Display of a Secret Agent And a Technical Writer who must Escape a Mad Scientist in A Jet Boat",Sci-Fi,13
FAWCETT,BOB,"SHAWSHANK BUBBLE","A Lacklusture Story of a Moose And a Monkey who must Confront a Butler in An Abandoned Amusement Park",Travel,19
FAWCETT,BOB,"LEATHERNECKS DWARFS","A Fateful Reflection of a Dog And a Mad Cow who must Outrace a Teacher in An Abandoned Mine Shaft",Travel,7
FAWCETT,JULIA,"BERETS AGENT","A Taut Saga of a Crocodile And a Boy who must Overcome a Technical Writer in Ancient China",Action,21
FAWCETT,JULIA,"THEORY MERMAID","A Fateful Yarn of a Composer And a Monkey who must Vanquish a Womanizer in The First Manned Space Station",Animation,11
FAWCETT,JULIA,"WAIT CIDER","A Intrepid Epistle of a Woman And a Forensic Psychologist who must Succumb a Astronaut in A Manhattan Penthouse",Animation,21
FAWCETT,JULIA,"LUKE MUMMY","A Taut Character Study of a Boy And a Robot who must Redeem a Mad Scientist in Ancient India",Animation,7
FAWCETT,JULIA,"HOPE TOOTSIE","A Amazing Documentary of a Student And a Sumo Wrestler who must Outgun a A Shark in A Shark Tank",Classics,18
FAWCETT,JULIA,"MULAN MOON","A Emotional Saga of a Womanizer And a Pioneer who must Overcome a Dentist in A Baloon",Comedy,13
FAWCETT,JULIA,"CLOSER BANG","A Unbelieveable Panorama of a Frisbee And a Hunter who must Vanquish a Monkey in Ancient India",Comedy,28
FAWCETT,JULIA,"CHISUM BEHAVIOR","A Epic Documentary of a Sumo Wrestler And a Butler who must Kill a Car in Ancient India",Family,13
FAWCETT,JULIA,"POLLOCK DELIVERANCE","A Intrepid Story of a Madman And a Frisbee who must Outgun a Boat in The Sahara Desert",Foreign,18
FAWCETT,JULIA,"OPUS ICE","A Fast-Paced Drama of a Hunter And a Boy who must Discover a Feminist in The Sahara Desert",Foreign,11
FAWCETT,JULIA,"RIDGEMONT SUBMARINE","A Unbelieveable Drama of a Waitress And a Composer who must Sink a Mad Cow in Ancient Japan",New,32
FAWCETT,JULIA,"DAY UNFAITHFUL","A Stunning Documentary of a Composer And a Mad Scientist who must Find a Technical Writer in A U-Boat",New,14
FAWCETT,JULIA,"SHANGHAI TYCOON","A Fast-Paced Character Study of a Crocodile And a Lumberjack who must Build a Husband in An Abandoned Fun House",Travel,14
FAWCETT,JULIA,"SHAWSHANK BUBBLE","A Lacklusture Story of a Moose And a Monkey who must Confront a Butler in An Abandoned Amusement Park",Travel,19
FAWCETT,JULIA,"BOILED DARES","A Awe-Inspiring Story of a Waitress And a Dog who must Discover a Dentist in Ancient Japan",Travel,15
GABLE,CHRISTIAN,"LORD ARIZONA","A Action-Packed Display of a Frisbee And a Pastry Chef who must Pursue a Crocodile in A Jet Boat",Action,11
GABLE,CHRISTIAN,"WATERFRONT DELIVERANCE","A Unbelieveable Documentary of a Dentist And a Technical Writer who must Build a Womanizer in Nigeria",Action,17
GABLE,CHRISTIAN,"PUNK DIVORCE","A Fast-Paced Tale of a Pastry Chef And a Boat who must Face a Frisbee in The Canadian Rockies",Animation,8
GABLE,CHRISTIAN,"CROOKED FROGMEN","A Unbelieveable Drama of a Hunter And a Database Administrator who must Battle a Crocodile in An Abandoned Amusement Park",Children,23
GABLE,CHRISTIAN,"JEEPERS WEDDING","A Astounding Display of a Composer And a Dog who must Kill a Pastry Chef in Soviet Georgia",Classics,16
